src_id	verse_id	book	chapter	verse	english_text	nagamese_text
EN_NAG_05768	MRK_12_37	Mark	12	37	[English translation for Mark 12:37]	David tai nijor Taike ‘Probhu’ koise, to David laga chokra tai kineka hobo? Aru bisi manu khan Tai kotha ke shanti pora huni asele. Kanun Likha Khan Pora Hoshiar Koribi
EN_NAG_05769	MRK_12_38	Mark	12	38	[English translation for Mark 12:38]	Titia Jisu sikhai thaka somoite taikhan ke koise, “Likha manu khan pora hoshiar thakibi, jun kapra lamba kori lagai berai thake, aru bajar te salam diya bhal pai,
EN_NAG_05770	MRK_12_39	Mark	12	39	[English translation for Mark 12:39]	mondoli te bhal jaga, aru kha luwa te bhal jaga bisara khan.
EN_NAG_05771	MRK_12_40	Mark	12	40	[English translation for Mark 12:40]	Taikhan bidhowa khan laga ghor hajam kori diye, aru bahana pora lamba prathana kori thake, eitu khan bisi dangor saja pabo.” Ekjon Bidhowa Laga Daan
EN_NAG_05772	MRK_12_41	Mark	12	41	[English translation for Mark 12:41]	Titia Jisu mondoli te daan diya daba usorte bohi kene sai thakise jun khan ahikena daba te poisa haali thakise. Aru dhuni khan bisi-bisi di thakise.
EN_NAG_05773	MRK_12_42	Mark	12	42	[English translation for Mark 12:42]	Titia gorib bidhowa ahikena duita paisa dise.
EN_NAG_05774	MRK_12_43	Mark	12	43	[English translation for Mark 12:43]	Titia Tai chela khan ke mati anikena koise, “Moi tumikhan ke hosa kobo. Manu khan daba * 12:36 Psa. 110:1. Mark 12:44 lvi Mark 13:7 te daan diya te etu gorib bidhowa he sob pora bisi dise.
EN_NAG_05775	MRK_13_44	Mark	13	44	[English translation for Mark 13:44]	Kelemane sob manu taikhan nijor dhun bisi thaka pora dise. Kintu tai to bisi nathakilebi tai logote ki ase etu sob dise, motlob tai jinda thakibo laga sob di dise.” 13 Mondir Nosto Kotha Jisu He Age Te Kowa
EN_NAG_05776	MRK_13_1	Mark	13	1	[English translation for Mark 13:1]	Jitia Jisu mondoli pora ulaikene jai thakise, chela ekjon Taike koise, “Sikha manu, sabi, kineka bhal asurit pathor ase etu, aru kiman asurit ghor ase yate?
EN_NAG_05777	MRK_13_2	Mark	13	2	[English translation for Mark 13:2]	Aru Jisu jowab di taike koise, “Tumi etu dangor ghor dikhi ase? Yate ekta pathor bhi ekta uporte nathiki jabo, sob pathor ke girai dibo.” Yug Hekh Homoi Laga Chihna
EN_NAG_05778	MRK_13_3	Mark	13	3	[English translation for Mark 13:3]	Titia Tai mondoli samne te Oliv Pahar te bohi asele, titia Peter ,James, John aru Andrew taikhan lukaikene Taike hudise.
EN_NAG_05779	MRK_13_4	Mark	13	4	[English translation for Mark 13:4]	“Etu sob kotha kitia hobo, etu amikhan ke koi dibi, aru kitia etu sob kotha pura hobole hoi, etu laga chihna kineka hobo?”
EN_NAG_05780	MRK_13_5	Mark	13	5	[English translation for Mark 13:5]	Aru Jisu taikhan ke jowab di koise, “Hoshiar hobi, kun pora bhi tumikhan ke thogabo nadibi.
EN_NAG_05781	MRK_13_6	Mark	13	6	[English translation for Mark 13:6]	Kelemane bisi manu Ami laga naam loi ahikena kobo, ‘Moi he Tai ase,’ aru bisi manu ke thogai loijabo.
EN_NAG_05782	MRK_13_7	Mark	13	7	[English translation for Mark 13:7]	Kintu jitia tumikhan lorai aru mara-mari laga awaj hunibo, titia chinta nokoribi, kelemane eitu khan hobole dorkar ase, kintu etu bhi hekh somoi nohoi. Mark 13:8 lvii Mark 13:14
EN_NAG_05783	MRK_13_8	Mark	13	8	[English translation for Mark 13:8]	Kelemane ekta desh pora dusra desh ke bhirodh koribo, ekta rajyo pora dusra rajyo ke bhirodh koribo, aru jaga-jagate mati hili bo, aru titia khabole eku napabo. Etu sob to bacha jonom hobole shuru te bikha nisena ase.
EN_NAG_05784	MRK_13_9	Mark	13	9	[English translation for Mark 13:9]	Tumikhan nijor hoshiar thakibi. Ami nimite tumikhan ke dhori kene sabhakhan te aru mondoli khan te di dibo, tumikhan ke maribo, pitibo, aru tumikhan ke sorkar aru raja khan usorte loijabo, taikhan nimite gawahi hobole.
EN_NAG_05785	MRK_13_10	Mark	13	10	[English translation for Mark 13:10]	Kintu prothom te susamachar sob jati ke prochar kori dibo lagibo.
EN_NAG_05786	MRK_13_11	Mark	13	11	[English translation for Mark 13:11]	Jitia taikhan pora tumikhan ke dhori kene manu laga hathte di dibo, tumikhan ki kobo lage, etu nimite chinta na koribi, kintu tumikhan utu somoite ki kobo lage, etu he koi dibi, kelemane tumikhan pora nokobo, kintu Pobitro Atma pora he kobo.
EN_NAG_05787	MRK_13_12	Mark	13	12	[English translation for Mark 13:12]	Titia bhai pora bhai ke dhurikena morai dibo, aru baba pora bacha ke morai dibo, bacha khan pora nijor ama-baba laga bhirodh hoi kene taikhan ke morai dibo*.
EN_NAG_05788	MRK_13_13	Mark	13	13	[English translation for Mark 13:13]	Aru Ami karone sob tumikhan ke ghin koribo, kintu hekh tak jun dhorjo thakibo paribo tai he poritran pabo. Ghin Laga Letera Bostu
EN_NAG_05789	MRK_13_14	Mark	13	14	[English translation for Mark 13:14]	Kintu jitia paap laga ghin kaam khotom kora ke kuntu jagah te khara nathakibole lage ta te khara kora tumikhan dikhile- kun porhibo tai he bujhi bole dibi- titia jun Judea te ase, pahar te polai jabi†, * 13:12 Luke 21:16; Mic. 7:6 † 13:14 Dan. 11:31; 12:1 Mark 13:15 lviii Mark 13:25
EN_NAG_05790	MRK_13_15	Mark	13	15	[English translation for Mark 13:15]	Jun ghor uporte ase, taike niche najabole aru jai kene ghor bhitor pora kiba bahar te ulabole nadibi.
EN_NAG_05791	MRK_13_16	Mark	13	16	[English translation for Mark 13:16]	Aru jun kheti te ase, taike nijor kapra lobole ghuri ahibo nadibi.
EN_NAG_05792	MRK_13_17	Mark	13	17	[English translation for Mark 13:17]	Kintu etu dinte jun maiki khan pet te bacha bukhi se, aru jun bacha dudh khilai thakise, taikhan nimite hai ase.
EN_NAG_05793	MRK_13_18	Mark	13	18	[English translation for Mark 13:18]	Etu sob thanda dinte nohobo nimite prathana kori thakibi.
EN_NAG_05794	MRK_13_19	Mark	13	19	[English translation for Mark 13:19]	Kelemane etu din eneka dukh din hobo, jitia shuru pora Isor sristi bona homoi pora aji tak eneka dukh aha nai, aru kitia bhi nohobo.
EN_NAG_05795	MRK_13_20	Mark	13	20	[English translation for Mark 13:20]	Aru jodi Probhu he etu din to khata kori nadile kunbi bachibole nohoi, kintu basi luwa khan karone Tai etu din khan khata kori dise.
EN_NAG_05796	MRK_13_21	Mark	13	21	[English translation for Mark 13:21]	Aru jodi kunba tumikhan ke kobo, ‘Sabi, Khrista yate ase nohoile, ‘Sabi Tai ta te ase,’ etu biswas na koribi.
EN_NAG_05797	MRK_13_22	Mark	13	22	[English translation for Mark 13:22]	Kelemane misa khrista aru misa bhabobadi ahibo, aru chihna aru asurit dikha bo, aru jodi parile basi luwa khan ke bhi thogai loijabo.
EN_NAG_05798	MRK_13_23	Mark	13	23	[English translation for Mark 13:23]	Kintu hoshiar thakibi, sabi Moi age pora tumikhan ke koi ase. Manu Laga Putro Aha
EN_NAG_05799	MRK_13_24	Mark	13	24	[English translation for Mark 13:24]	Kintu etu dukh din laga pichete Suryo andhera hoi jabo, Aru chand bhi ujala nadibo‡.
EN_NAG_05800	MRK_13_25	Mark	13	25	[English translation for Mark 13:25]	Titia akas laga tara bhi giri jabo, Aru akas laga hokti hili jabo§ ‡ 13:24 Isa. 13:10. § 13:25 Isa. 34:4. Mark 13:26 lix Mark 13:34
EN_NAG_05801	MRK_13_26	Mark	13	26	[English translation for Mark 13:26]	Titia Manu laga Putro dangor hokti aru mohima hoi badal pora aha taikhan dikhibo*.
EN_NAG_05802	MRK_13_27	Mark	13	27	[English translation for Mark 13:27]	Titia Tai duth khan ke pathai kene prithibi laga kona pora akas laga kona tak, char phale hawa pora Tai basi luwa sobke joma kori lobo†. Dimoru Gash Laga Dristanto
EN_NAG_05803	MRK_13_28	Mark	13	28	[English translation for Mark 13:28]	Titia dimoru ghas pora dristanto sikhi lobi, jitia ghas laga daal komoliya hoi, aru pata ulabole hoi, gorom din usor hoise koi kene tumikhan jani jai.
EN_NAG_05804	MRK_13_29	Mark	13	29	[English translation for Mark 13:29]	Etu karone jitia etu sob hoi thaka dikhile jani lobi Jisu‡ dorja usorte ahi jaise.
EN_NAG_05805	MRK_13_30	Mark	13	30	[English translation for Mark 13:30]	Moi tumikhan ke hosa kobo, jitia tak etu sob kotha pura nohobo, titia tak etu yug laga manu khan harai najabo.
EN_NAG_05806	MRK_13_31	Mark	13	31	[English translation for Mark 13:31]	Akas aru prithibi harai jabo, kintu Ami laga kotha khan kitia bhi naharabo§. Din Aru Homoi Kunbi Najane
EN_NAG_05807	MRK_13_32	Mark	13	32	[English translation for Mark 13:32]	Kintu etu din aru etu somoi kun bhi najane, sorgodoth khan bhi, aru Putro bhi najane, kintu khali Baba he jane.
EN_NAG_05808	MRK_13_33	Mark	13	33	[English translation for Mark 13:33]	Hoshiar pora sai thakibi, uthi kene prathana kori thakibi kelemane tumikhan najane etu somoi kitia ahibo.
EN_NAG_05809	MRK_13_34	Mark	13	34	[English translation for Mark 13:34]	Etu to ekjon manu pora tai laga nokorkhan ke adhikar dikene, taikhan sobke nijor kaam dikene aru chokidar ke bhal pora sob sai thaki bole hukum dikene dusra jagate jai ja nisena ase. * 13:26 Dan. 7:13; Rev. 1:17. † 13:27 Due. 30:4; Matt. 24:31 ‡ 13:29 Manu laga Putro. § 13:31 Isa. 40:8; Luke 21:33. Mark 13:35 lx Mark 14:5
EN_NAG_05810	MRK_13_35	Mark	13	35	[English translation for Mark 13:35]	Karone hoshiar thakibi, kelemane tumikhan najane, malik kitia ghor te ahibo, saam te hobo na adha rati te hobo, na murga hala kora homoi te hobo, nohoile phojurte hobo.
EN_NAG_05811	MRK_13_36	Mark	13	36	[English translation for Mark 13:36]	Tai achanak ahikena tumikhan ghumai thaka pai jabo pare.
EN_NAG_05812	MRK_14_37	Mark	14	37	[English translation for Mark 14:37]	Etu pora Moi tumikhan ke ki koise, Moi sobke koi ase; Hoshiar hoi thakibi!” 14 Jisu Ke Morabo Nimite Buddhi Kora
EN_NAG_05813	MRK_14_1	Mark	14	1	[English translation for Mark 14:1]	Dui din pichete Khomir Nathaka Roti laga Purbb hobole asele. Aru prodhan purohit khan aru niyom likha khan kineka kori Taike thogai dikene morai dibole bisari asele.
EN_NAG_05814	MRK_14_2	Mark	14	2	[English translation for Mark 14:2]	Kintu taikhan apaste eneka koi thakise, “Purbb dinte eneka nohobo lage, kelemane manu majote gondugol kori biya hoi jabo.” Bethany Te Jisu Ke Abhishek Kora
EN_NAG_05815	MRK_14_3	Mark	14	3	[English translation for Mark 14:3]	Jitia Jisu Bethany te Simon junke korhi bemar thakise, tai laga ghor te kha luwa kori bole bohi asele, ekjon mahila ekta alabaster daba te bisi daam laga abhishek kora shudh tel loi anise. Aru tai etu khuli kene Jisu laga matha te hali dise.
EN_NAG_05816	MRK_14_4	Mark	14	4	[English translation for Mark 14:4]	Kintu kunba biya paikene ekjon-ekjon ke koise, “Kile etu abhishek tel borbad kori ase?
EN_NAG_05817	MRK_14_5	Mark	14	5	[English translation for Mark 14:5]	Kilekoile etu tel bikiri korile tin-sou dinar pora bhi bisi pabo, aru loi kene dukhiya khan ke dibo pare.” Eneka hoi kene taikhan tai bhirodh te kotha korise. Mark 14:6 lxi Mark 14:13
EN_NAG_05818	MRK_14_6	Mark	14	6	[English translation for Mark 14:6]	Kintu Jisu pora taikhan ke koise, “Taike chari- dibi, tumikhan kele taike digdar kori ase? Tai Moi karone bhal kaam korise.
EN_NAG_05819	MRK_14_7	Mark	14	7	[English translation for Mark 14:7]	Dukhiya khan hodai tumikhan logote thakibo, aru jitia itcha hoi, taikhan ke bhal kaam koribo pare, kintu Moi hodai tumikhan logote nathakibo*.
EN_NAG_05820	MRK_14_8	Mark	14	8	[English translation for Mark 14:8]	Tai ki koribo pare, etu tai kori dise. Moike matite moidam diya age te tai tel loi kene Moi laga gaw te haali kene abhishek kori dise.
EN_NAG_05821	MRK_14_9	Mark	14	9	[English translation for Mark 14:9]	Moi tumikhan ke hosa kobo, pura prithibi te susamachar prochar kori juwa te etu mahila kori diya laga kotha bhi taike yaad thakibo karone kobo.” Judas Pora Jisu ke Thogai Diya
EN_NAG_05822	MRK_14_10	Mark	14	10	[English translation for Mark 14:10]	Titia Iscariot Judas baroh jon majot te ekjon asele, Jisu ke dhori dibole prodhan purohit khan logote jaise.
EN_NAG_05823	MRK_14_11	Mark	14	11	[English translation for Mark 14:11]	Aru etu huni kene taikhan bisi khushi hoi kene taike poisa dibole koi dise, karone tai etu somoi pora Taike dhori dibole bhal somoi sai thakise. Chela Khan Logot Nistar Purbb
EN_NAG_05824	MRK_14_12	Mark	14	12	[English translation for Mark 14:12]	Khomir nathaka Roti Purbb laga prothom din, jitia taikhan Nistar laga mer bacha ke bolidan di thakise, Tai chela khan Taike hudise, “Kun jagah te amikhan Nistar purbb nimite taiyar kori bole Apuni laga itcha ase?†”
EN_NAG_05825	MRK_14_13	Mark	14	13	[English translation for Mark 14:13]	Aru Tai duijon chela ke pathai kene koise, “Sheher te jabi, aru ekjon ekta kolsi te pani loi juwa pai jabo, tai piche-piche jabi. * 14:7 Due. 15:11. † 14:12 Exo. 12:6, 15. Mark 14:14 lxii Mark 14:22
EN_NAG_05826	MRK_14_14	Mark	14	14	[English translation for Mark 14:14]	Aru kot te tai jabo ta te tumi bhi jabi, aru jai kene ghor malik ke kobi, ‘Shika manu koise, “Alohi khan karone jagah kot te ase? Ami laga chela khan logote kot te Nistar khabo?’ ”
EN_NAG_05827	MRK_14_15	Mark	14	15	[English translation for Mark 14:15]	Titia tai sapha kori rakhi thaka uporte ekta kamra dikhai dibo, ta te amikhan karone taiyar kori kene rakhibi.”
EN_NAG_05828	MRK_14_16	Mark	14	16	[English translation for Mark 14:16]	Titia tai laga duijon chela sheher te ahise, aru jineka Tai taikhan ke koise thik tineka paise aru taikhan Nistar nimite taiyar kori rakhise.
EN_NAG_05829	MRK_14_17	Mark	14	17	[English translation for Mark 14:17]	Jitia saam hoise, Jisu aru chela baroh jon ahise.
EN_NAG_05830	MRK_14_18	Mark	14	18	[English translation for Mark 14:18]	Jitia taikhan khai asele titia Jisu koise, “Moi tumikhan ke hosa kobo, tumikhan majote ekjon jun Moi logote kha luwa kori ase tai Moike thogai dibo.‡”
EN_NAG_05831	MRK_14_19	Mark	14	19	[English translation for Mark 14:19]	Aru taikhan bisi mon dukh hoise, aru Taikhan ekjon-ekjon kori sob Taike hudise, “Etu moi ase?”
EN_NAG_05832	MRK_14_20	Mark	14	20	[English translation for Mark 14:20]	Tai taikhan ke jowab di koise, “Etu baroh jon te ekjon ase, jun Moi logote eke thali te bhi jai kene khai ase.
EN_NAG_05833	MRK_14_21	Mark	14	21	[English translation for Mark 14:21]	Kelemane Manu laga Putro nimite jineka Isor laga kotha te likhi rakhise, tineka hoi ase. Kintu jun pora Manu laga Putro ke thogai di dise, taike hai ase! Tai to jonom nohoile he tai nimite bhal hobo asele.” Probhu Bhoj Shuru Kora
EN_NAG_05834	MRK_14_22	Mark	14	22	[English translation for Mark 14:22]	Aru jitia taikhan khai thakise, titia Jisu roti loise aru dhonyabad diya pichete bhangai se, aru taikhan ke eneka koi kene dise, “Lobi aru khabi. Etu Ami laga gaw ase.” ‡ 14:18 Psa. 41:9. Mark 14:23 lxiii Mark 14:31
EN_NAG_05835	MRK_14_23	Mark	14	23	[English translation for Mark 14:23]	Titia Tai kup loi kene Isor ke dhanyavad dise aru taikhan ke dise. Aru taikhan sob etu pora pi loise.
EN_NAG_05836	MRK_14_24	Mark	14	24	[English translation for Mark 14:24]	Aru Tai taikhan ke koise, “Etu khun to bisi manu karone Moi bahai diya khun laga vachan ase§.
EN_NAG_05837	MRK_14_25	Mark	14	25	[English translation for Mark 14:25]	Moi tumikhan ke hosa kobo, Isor laga rajyote notun angur phol laga ros napiya tak Moi aru etu napibo.” Peter Pora Jisu Ke Ashikar Kori bole Thaka Jisu Koi Diya
EN_NAG_05838	MRK_14_26	Mark	14	26	[English translation for Mark 14:26]	Aru titia taikhan gana kori loise, taikhan Oliv Pahar te jai jaise.
EN_NAG_05839	MRK_14_27	Mark	14	27	[English translation for Mark 14:27]	Titia Jisu taikhan ke koise, “Tumikhan sob Moike charikena jai jabo, etu Isor kotha te likha ase, ‘Moi roikhya ke maribo Aru mer khan ephale-uphale hoi jabo.’
EN_NAG_05840	MRK_14_28	Mark	14	28	[English translation for Mark 14:28]	Kintu Moi jee utha pichete tumi pora age Galilee te jai jabo.”
EN_NAG_05841	MRK_14_29	Mark	14	29	[English translation for Mark 14:29]	Kintu Peter Taike koise, “Jodi sob manu giri le bhi, moi to nohobo.”
EN_NAG_05842	MRK_14_30	Mark	14	30	[English translation for Mark 14:30]	Jisu taike koise, “Moi tumike hosa kobo, aji rati murga duibar hala nakora age te tumi tin bar Moike najana kobo.”
EN_NAG_05843	MRK_14_31	Mark	14	31	[English translation for Mark 14:31]	Kintu tai aru jor pora koise, “Jodi Apuni logote moribo koile bhi, moi Apuni ke kitia bhi najana nokobo.” Aru sob chela khan bhi tineka koise. Gethsemane Te Jisu Prathana Kora § 14:24 Exo. 24:8; Zec. 9:11. Mark 14:32 lxiv Mark 14:41
EN_NAG_05844	MRK_14_32	Mark	14	32	[English translation for Mark 14:32]	Titia taikhan Gethsemane naam ekta jagate ahise, aru Jisu Tai chela khan ke koise, “Moi prathana kori thaka somoite yate bohibi.”
EN_NAG_05845	MRK_14_33	Mark	14	33	[English translation for Mark 14:33]	Aru Tai Peter ,James aru John ke loi kene tai logote jaise, aru Tai bisi dukh aru chinta bhabona hoise.
EN_NAG_05846	MRK_14_34	Mark	14	34	[English translation for Mark 14:34]	Tai koise, “Ami laga atma bisi dukh hoise, mori bole nisena. Na ghumai kene yate rukhi thakibi.*”
EN_NAG_05847	MRK_14_35	Mark	14	35	[English translation for Mark 14:35]	Titia olop dur jai kene, Jisu niche giri prathana korise, jodi parile etu somoi ke Tai pora dur kori dibole.
EN_NAG_05848	MRK_14_36	Mark	14	36	[English translation for Mark 14:36]	Aru Tai koise, “Abba, Baba Apuni to sob koribo pare. Moi pora etu kup hatai dibi. Hoile bhi Ami laga itcha nohoi kintu jineka Apuni laga itcha ase, eneka koribi.”
EN_NAG_05849	MRK_14_37	Mark	14	37	[English translation for Mark 14:37]	Titia Tai ahikena tinjon to ghumai thaka paise aru Peter ke koise, “Hey Peter ,tumi ghumai jaise? Tumi ek-ghanta bhi rukhibo napare?
EN_NAG_05850	MRK_14_38	Mark	14	38	[English translation for Mark 14:38]	Tumikhan porikha te nagiribo karone na ghumai kene prathana kori thakibi, Atma to taiyar ase kintu gaw to komjur ase.”
EN_NAG_05851	MRK_14_39	Mark	14	39	[English translation for Mark 14:39]	Aru Tai jai kene age te kowa nisena koi kene prathana korise.
EN_NAG_05852	MRK_14_40	Mark	14	40	[English translation for Mark 14:40]	Aru jitia Tai wapas ahise, arubi tinjon ke ghumai thaka paise kelemane taikhan laga suku nindh pora bhorta asele. Aru Taike ki jowab dibo najana hoi thakise.
EN_NAG_05853	MRK_14_41	Mark	14	41	[English translation for Mark 14:41]	Titia tin-bar ahi kene taikhan ke koise, “Tumikhan etiya bhi aram pora ghumai ase? Hoise! Somoi ponchise. Sabi! Manu laga Putro * 14:34 Psa. 42:5. Mark 14:42 lxv Mark 14:51 ke dhori kene paapi khan laga hathte di dibole hoise.
EN_NAG_05854	MRK_14_42	Mark	14	42	[English translation for Mark 14:42]	Uthibi, amikhan jai jabo, sabi, Moike thoga manu usor ase.” Jisu Ke Thogai Kena Dhori Luwa
EN_NAG_05855	MRK_14_43	Mark	14	43	[English translation for Mark 14:43]	Aru tai etu kotha koi thaka somoite, Judas baroh jon te ekjon to, prodhan purohit, likha manu aru bura khan pora pathai diya talwar , lathi aru bisi manu loi ahise.
EN_NAG_05856	MRK_14_44	Mark	14	44	[English translation for Mark 14:44]	Taike thogai diya manu taikhan ke ekta chihna disele, “Junke moi chuma dibo, etu ase, Taike dhori lobi, aru dhuri kene loijabi.”
EN_NAG_05857	MRK_14_45	Mark	14	45	[English translation for Mark 14:45]	Aru jitia Judas ahise, tai joldi ahi kene Jisu ke koise, “Rabbi,” aru Taike chuma dise.
EN_NAG_05858	MRK_14_46	Mark	14	46	[English translation for Mark 14:46]	Titia taikhan ahi kene hath pora Taike dhori loise.
EN_NAG_05859	MRK_14_47	Mark	14	47	[English translation for Mark 14:47]	Aru ta te usorte khara thaka ekjon talwar ulaikene moha purohit laga nokor uporte cholai dise, aru tai laga kan kati dise.
EN_NAG_05860	MRK_14_48	Mark	14	48	[English translation for Mark 14:48]	Titia Jisu taikhan ke jowab dise, “Tumikhan Moike daku bhabi kene Moike dhori bole talwar aru lathi loi ahise?
